3.0068,3.4581,2.7646,0.2437,1.5672,3.6524,2.9287,0.10673,4.0906,1.4305,2.8218,2.4335,0.63829
2.5229,3.4709,2.7256,0.20645,2.052,3.436,3.0233,0.082335,4.0048,1.2531,3.0688,2.6842,0.7758
2.9077,3.27,2.6336,0.17306,1.5029,3.44,2.9643,0.11842,4.0853,0.70478,1.9641,3.0311,1.0716
2.9409,3.4267,2.9338,0.064152,1.1107,3.2057,2.6569,0.089218,4.1787,0.94347,1.6563,2.4072,0.74707
2.6261,3.1089,2.7313,0.073932,0.98807,3.0017,2.3942,0.15524,4.1202,1.8582,2.2501,1.4996,0.74888
2.9291,2.8166,3.3542,0.10755,1.3815,3.2345,2.9025,0.2873,4.0835,1.7241,2.7431,1.9657,0.39307
2.1265,3.0116,3.2793,0.25007,1.4581,2.9912,2.0414,0.51088,3.7788,2.4611,2.679,1.5198,0.7287
1.7413,3.266,2.9608,0.89517,1.3947,2.5531,1.6783,0.93915,3.483,2.2016,2.6444,2.331,0.54981
2.1303,3.2206,3.0608,1.3345,1.6346,2.6634,1.9817,1.4499,3.389,1.9942,2.369,2.7855,0.53871
2.2857,2.822,3.1343,0.77219,1.5877,2.8,2.0259,1.9687,3.6959,2.3618,2.6746,2.1851,0.50006
2.5824,3.0178,3.4957,0.27019,0.7707,2.5414,1.8433,1.4873,4.0409,2.1627,2.9461,2.5184,0.22499
2.6978,2.9595,3.7434,0.19833,0.64066,2.5168,1.9403,1.2973,4.0316,1.9857,2.9511,2.7403,0.2321
2.6722,2.5079,3.6375,0.24346,1.3028,2.3072,2.2859,1.6005,3.9315,2.0766,3.2818,2.6201,0.31878
2.7419,2.6811,3.8569,0.2417,1.3042,1.691,2.1463,1.4091,4.0459,1.8124,3.2838,2.7106,0.1707
2.2736,2.6849,3.2775,0.38072,1.6016,2.0458,2.1427,1.0787,3.5901,1.5391,3.1773,2.4557,0.36111
2.2422,2.4927,2.8634,0.70389,2.0771,2.621,2.4335,1.2809,3.3406,1.226,2.52,1.7753,1.1494
2.8919,2.7228,3.4074,0.36388,1.904,2.3683,2.5312,0.67488,3.6553,1.5519,2.6874,2.0472,0.67392
3.0838,2.8609,3.5368,0.35045,1.7613,2.1823,2.3754,0.96455,3.5651,1.5925,2.9276,2.3072,0.34869
3.6151,2.8098,3.5419,0.23827,1.2896,2.6259,2.4462,0.58053,3.567,1.3816,2.4319,2.8863,0.39643
3.4625,2.8982,3.3068,0.26806,0.8707,2.8297,2.5586,0.47483,3.9102,1.4596,2.5022,2.728,0.37816
3.2232,3.2896,2.8399,0.23086,0.64463,2.7321,2.0995,0.44001,4.0155,1.7312,2.3099,1.9346,0.31037
3.1445,3.2261,2.6793,0.34055,1.1648,2.7138,2.5194,1.0096,3.7915,1.5175,2.5954,1.9663,0.36057
3.1726,2.9657,2.8003,0.34581,1.1473,2.8165,2.7036,0.90853,3.4951,1.6508,2.9033,2.3923,0.675
3.2673,3.1233,3.4278,0.17168,0.56304,2.8824,2.2593,0.63832,3.5606,1.8976,2.5618,2.1865,0.61073
3.3208,3.431,3.5562,0.1402,0.66811,2.994,2.2766,0.33557,3.8659,1.5498,2.5597,2.638,0.26367
3.512,2.9929,3.1853,0.10571,0.86204,2.9924,2.4584,0.38439,4.1082,1.1937,2.5569,2.4119,0.30624
3.7406,2.6757,3.2774,0.12035,0.80626,3.1451,2.6707,0.39069,3.9788,1.5974,2.3167,2.5342,0.82665
3.8218,2.851,3.4456,0.081503,0.81203,3.1028,2.6203,0.29681,4.1126,1.7099,2.2326,2.5458,0.81107
3.9436,2.7426,3.5636,0.085271,0.45574,3.0819,2.4124,0.2611,3.9601,2.0986,1.6238,2.3587,1.3179
3.4745,2.4709,3.1083,0.17448,0.77403,3.1076,2.1292,0.347,3.7832,2.028,1.6272,1.9854,2.0563
3.0221,2.5074,2.5003,0.27376,1.4308,3.0956,2.1071,0.28659,4.067,2.0065,2.1669,1.8276,2.2392
3.2108,2.7019,2.3711,0.18448,1.4363,3.1675,2.5015,0.29528,4.234,1.7407,2.4222,1.7994,1.5767
3.03,2.8861,2.2698,0.21456,1.2698,3.2443,2.5531,0.1965,4.4274,1.7788,2.231,2.1228,1.7274
3.2601,2.7634,1.8715,0.21254,1.1415,3.2095,2.5562,0.22703,4.4761,1.544,1.7028,2.1236,2.0868
3.4374,2.6107,1.6572,0.15391,1.015,2.9032,2.208,0.153,4.3524,1.686,1.5638,1.5698,2.4897
3.2966,2.5403,1.3877,0.12348,0.82507,3.003,2.2076,0.16459,4.386,2.2663,1.7284,0.9076,2.5746
2.8286,2.4917,1.4028,0.1764,0.77133,3.073,2.4217,0.30222,4.281,2.5496,2.2629,0.89999,2.0134
2.2517,2.6066,1.4711,0.35124,1.0595,3.1125,2.6237,0.52789,4.1964,2.2723,2.8267,1.5977,1.3869
2.5601,2.6541,1.3417,0.45082,1.1773,3.1453,2.7947,0.56609,4.1417,1.8741,2.5689,2.0396,1.2689
2.6104,2.6474,0.928,0.56432,1.155,3.1239,2.5469,0.65449,4.1927,2.0092,2.3353,1.6936,1.3708
2.4563,2.7303,0.72777,0.33526,1.057,3.2983,2.22,0.40346,4.5348,2.0028,2.2676,1.4027,1.3188
2.7685,2.3576,0.89699,0.11819,0.81413,3.0713,2.3829,0.51533,4.4727,1.7245,2.3819,0.82488,0.96077
2.7696,2.4578,1.2082,0.24447,1.4784,2.8177,2.6781,0.31546,4.1967,1.3998,2.5696,1.5479,1.6357
2.3839,2.8818,1.419,0.41703,2.4685,3.0915,3.0117,0.13371,4.1582,0.58461,3.153,2.7878,1.7111
3.2063,2.7795,2.5599,0.079155,1.5209,3.0578,2.9629,0.18354,4.0636,0.90412,3.1986,2.0344,1.2535
3.8506,1.9992,2.8926,0.021971,1.2805,2.6246,3.5907,0.4778,3.9104,0.31116,3.4105,1.4811,0.51112
3.7968,1.9229,2.026,0.036116,1.2471,2.4311,3.3166,0.49831,3.9645,0.41586,2.9438,1.0021,0.94826
3.7382,2.2963,2.225,0.060981,1.5874,2.5778,3.2652,0.51878,3.8091,0.29305,2.6368,1.4612,0.72245
3.7809,2.6734,2.6573,0.092084,1.3636,2.806,3.1132,0.5015,3.8406,0.6993,2.3276,1.8479,0.42577
3.6767,2.9767,2.7426,0.060545,0.893,2.9119,2.8478,0.3396,4.0439,0.82276,2.112,1.4438,0.3554
3.8753,2.8866,2.6986,0.027946,0.53957,2.852,2.7114,0.58776,4.57,0.87948,2.2027,1.8129,0.26008
4.0861,2.3923,3.2163,0.031364,0.62883,3.0343,3.368,0.71309,4.4325,0.94115,2.7084,2.3603,0.12425
3.8179,2.1804,3.1926,0.028698,0.53282,3.3959,3.0916,0.66382,4.4291,1.2625,3.1498,1.9248,0.13983
3.6893,1.8716,2.5494,0.027684,0.59308,3.4609,3.1212,0.94587,4.608,1.0769,3.2691,1.2357,0.24024
3.7149,1.8948,1.632,0.039676,0.71697,3.2373,3.2762,1.1346,4.814,0.67144,3.0483,1.4602,0.24104
3.7181,2.4571,2.1923,0.028359,0.72211,3.1642,3.3026,0.61892,4.961,0.48951,3.1443,2.231,0.24115
3.8588,2.327,1.9192,0.022369,0.30609,2.8553,3.1137,0.6184,4.8325,0.5356,2.8148,1.6601,0.38347
4.1288,1.8251,1.7032,0.034518,0.34706,2.8135,3.2679,1.5834,4.7911,0.58152,2.8234,1.3669,0.31621
3.7126,2.3322,2.1405,0.040649,0.61041,3.1238,3.1483,0.92149,4.6831,0.40966,2.73,1.6082,0.28895
3.0557,2.4335,1.9893,0.050033,0.9139,3.3326,2.6519,0.50443,4.6658,1.1845,2.5625,0.98671,0.58333
2.69,2.5572,1.2897,0.10366,1.4594,3.1863,2.3987,0.66188,4.3551,1.0321,2.3221,0.83903,0.8954
2.7466,2.2378,1.4489,0.15697,1.2697,3.1444,2.5145,1.0341,4.1845,1.3809,2.783,0.8114,0.83507
2.6671,2.2292,1.6058,0.13483,0.84706,3.0354,2.0817,0.90398,4.0348,1.4012,2.7823,1.2018,0.73122
2.376,2.404,1.1917,0.16664,0.77633,2.8232,1.7784,0.64933,4.1008,1.8809,2.5136,0.58857,0.89991
2.47,2.1396,0.81593,0.18345,0.68517,2.6399,1.6842,0.73151,3.9331,1.6187,2.1111,0.37215,1.1561
2.6309,1.8992,0.87225,0.15951,0.47838,2.6599,1.8856,1.5455,3.9277,1.4806,2.3272,0.29447,0.76662
2.2189,1.9546,0.40393,0.27952,0.74375,2.4556,1.6205,2.1712,4.1907,1.1824,1.6677,0.085802,1.1172
2.3933,1.3162,0.25721,0.18492,0.99889,2.4399,1.8957,2.4211,4.2751,0.82805,1.561,0.10548,1.2638
2.7147,1.4797,0.22612,0.09279,0.5696,2.8764,2.0827,1.7424,4.3285,1.124,2.0469,0.096993,1.0901
3.0741,1.4793,0.11445,0.074084,0.56103,3.1113,2.0289,1.8277,4.4657,0.53873,1.4596,0.071782,1.3878
3.0707,1.72,0.099845,0.085427,0.98522,3.1492,1.9034,2.0537,4.4972,0.19779,1.0021,0.1403,1.5756
2.9591,2.0543,0.11836,0.11336,0.98295,3.0803,2.0132,1.7923,4.5645,0.26919,1.133,0.20353,1.316
2.6385,2.4889,0.16337,0.23945,1.3243,2.7995,1.9192,1.3994,4.6631,0.31962,1.3695,0.34591,1.72
2.8322,2.4579,0.19889,0.21828,1.3159,2.5991,1.8552,1.1643,4.6538,0.14355,1.4582,0.66222,2.0253
2.9592,2.3819,0.27377,0.18107,1.1021,2.6212,1.6909,1.2046,4.5244,0.16576,1.8473,0.74308,1.924
2.7302,2.5392,0.38231,0.23414,1.4741,2.7951,1.4122,1.0602,4.4696,0.37125,1.947,0.80916,2.324
2.4783,2.7048,0.55884,0.24726,1.8956,3.0685,1.3259,1.2678,4.4111,0.4312,2.2554,0.97571,2.2126
2.5915,2.7207,0.33744,0.23645,1.896,3.2987,1.2571,1.6038,4.4346,0.23948,2.1286,0.86354,2.2212
2.6843,2.4032,0.10452,0.39509,1.8806,3.3641,1.5098,1.7657,4.4821,0.23178,1.6682,0.5031,2.6291
2.7794,2.3098,0.074696,0.5482,1.8761,3.4423,1.691,1.7302,4.3071,0.29418,1.4052,0.4884,2.8422
2.8647,2.7688,0.11592,0.52791,1.7341,3.4812,1.7882,1.2393,4.2895,0.36465,1.4641,0.71749,2.8058
3.0611,2.9744,0.17724,0.38335,1.3186,3.5525,1.9696,1.0683,4.3493,0.41323,1.7872,0.83748,2.4546
2.7853,3.2246,0.11241,0.60669,1.3154,3.5285,1.9328,0.81206,4.4805,0.56899,1.8255,0.80099,2.5201
2.4995,3.3356,0.089503,0.80387,1.2746,3.407,2.0884,0.48079,4.4457,0.85981,1.7648,0.8987,2.6446
2.538,3.3731,0.11316,0.74268,1.2535,3.4026,2.2647,0.40095,4.3321,0.94363,1.7348,1.011,2.6743
2.7535,3.4009,0.24812,0.45815,1.1509,3.4223,2.4436,0.29343,4.1976,1.1372,1.7339,1.1996,2.5261
2.8275,3.3162,0.38258,0.40837,1.2576,3.3553,2.7215,0.18805,4.011,1.1211,1.622,1.5639,2.5882
2.7532,3.3127,0.47967,0.5449,1.2962,3.3339,2.7057,0.26263,3.883,1.2332,1.6765,1.7597,2.4262
2.8201,3.3246,0.69131,0.3698,1.1103,3.1995,2.6419,0.23079,3.9048,1.7728,1.6691,1.7548,2.4079
2.8704,3.4076,0.64719,0.20781,0.85254,3.1273,2.6353,0.10229,4.022,1.9924,1.3987,1.54,2.648
2.9165,3.2568,0.98084,0.19914,1.0721,3.1591,2.7363,0.10753,3.875,1.6435,1.5952,2.019,2.5566
2.8825,3.1035,1.204,0.2662,1.3675,3.2148,2.737,0.18859,3.7292,1.525,1.9551,2.2749,2.2965
3.1443,3.0545,1.4929,0.25018,1.2218,3.2224,2.6685,0.2272,3.6677,1.5367,1.9103,2.2466,2.2097
3.0334,3.0681,2.1214,0.22311,1.1643,3.0872,2.5825,0.25102,3.6172,1.8775,2.2055,2.4652,2.0544
2.7199,3.1642,2.3424,0.25405,1.1906,2.9649,2.4774,0.27615,3.5926,2.2652,2.3118,2.3517,1.9588
3.0063,3.1526,2.8524,0.13724,1.0848,3.0223,2.4676,0.22188,3.6136,2.2421,2.0799,2.2502,1.8702
2.9954,3.125,2.8646,0.14607,1.2231,3.133,2.499,0.20243,3.5664,2.1662,2.1875,2.3449,1.7734
2.9856,3.0407,2.8617,0.15319,1.2289,3.1328,2.4658,0.22011,3.4894,2.19,2.2638,2.2861,1.8077
2.9343,3.043,2.984,0.14545,1.1632,3.1153,2.4123,0.20373,3.5509,2.2985,2.4497,2.2758,1.7236
3.0101,3.1029,3.0904,0.11167,0.99988,3.1316,2.4203,0.16128,3.65,2.3278,2.2542,2.018,1.6849
3.2809,3.0541,2.8904,0.064373,0.74376,3.116,2.2704,0.11807,3.8319,2.3451,1.8837,1.5992,1.8594
3.319,2.9798,2.8092,0.053628,0.74359,3.1413,2.323,0.1146,3.8719,2.2888,1.7853,1.5004,1.7534
3.0325,3.0932,2.5453,0.063988,0.63943,3.1976,2.2979,0.11252,3.9882,2.7198,1.8752,1.0024,1.6922
2.9866,3.1074,1.7837,0.10714,0.53044,3.2398,2.3124,0.18497,4.025,2.7557,1.7334,0.71034,1.65
2.849,3.085,1.8458,0.16894,0.51388,3.082,2.1122,0.31533,3.9283,2.7685,1.8401,0.83461,1.5853
3.3854,2.707,2.1447,0.049173,0.35412,2.7198,2.0775,0.52709,4.0485,2.1384,2.1524,1.0532,0.84897
3.5031,2.451,2.12,0.048648,0.39596,2.7004,2.3002,0.63216,3.9607,1.8701,2.2691,1.2168,0.71935
3.4712,2.3803,1.8194,0.056088,0.5236,2.7232,2.5102,0.77401,4.0394,1.9402,2.4057,1.007,0.69796
3.6397,2.4392,1.5984,0.037167,0.4553,2.8766,2.5728,0.70823,4.2263,1.9072,2.4931,0.6317,0.62065
3.3734,2.4727,2.1359,0.044978,0.46583,2.7925,2.5309,0.63202,4.1466,1.8516,2.6641,0.66876,0.50517
3.3977,2.5522,2.4551,0.026252,0.46138,2.5718,2.2377,0.37093,4.252,1.8424,2.3109,1.0661,0.76532
3.3694,2.5232,2.3783,0.022066,0.4879,2.3723,2.0977,0.29508,4.3222,2.0041,2.1262,0.96918,0.9782
3.4104,2.6801,2.2186,0.026186,0.53227,2.5442,2.0308,0.25992,4.4313,2.1189,2.1699,0.90231,1.1173
3.5818,2.5004,1.552,0.028606,0.42412,2.6564,2.1791,0.2295,4.3668,2.2186,1.9718,0.82589,1.2219
3.2381,2.4112,1.2429,0.044326,0.4995,2.3391,2.1355,0.28554,4.3234,2.1637,2.0249,1.1443,1.3302
2.9346,2.5178,1.6232,0.068358,0.82366,2.384,2.3787,0.46987,4.1478,1.8679,2.6621,1.4115,0.78891
3.1306,2.4425,1.6336,0.052028,0.45873,2.3994,2.309,0.56393,4.1557,1.9694,2.7172,0.94922,0.63805
3.2451,2.1131,0.92583,0.044899,0.27886,2.2037,2.1951,0.68524,4.2442,2.1185,2.2498,0.61937,0.99869
3.5095,1.9723,1.5413,0.040619,0.45549,2.4013,2.6227,0.73008,4.3811,1.4863,2.523,0.92439,0.57021
3.2479,1.6663,0.70759,0.0719,0.48935,2.7028,2.5586,0.86794,4.3256,1.596,2.1754,0.55442,0.66375
3.1416,1.608,0.75925,0.093342,0.74539,2.7371,2.5096,1.1612,4.3817,1.5342,2.176,0.60812,0.57819
2.6209,2.0324,1.1729,0.14494,1.1785,2.2974,2.0134,1.0183,4.4293,1.9057,1.9587,0.73601,0.64399
2.1366,2.3182,1.9469,0.19606,0.87733,2.187,1.7168,0.81975,4.2679,1.9559,2.05,0.69734,0.43051
2.508,2.056,2.2501,0.11667,0.99031,2.2807,2.4285,0.8975,4.0727,1.4255,2.9734,1.5915,0.22011
3.0611,1.8475,2.6462,0.058451,0.52816,2.448,2.5234,0.86689,3.8222,1.374,3.1528,1.6163,0.085947
2.3388,2.1017,2.0075,0.10358,0.57875,2.389,2.0652,0.40734,3.7804,0.94865,2.6976,1.3446,0.38002
2.7651,2.2464,3.0509,0.14551,0.65968,2.3889,2.2222,0.36588,3.3646,0.9244,2.5668,2.2674,0.32257
2.6329,2.5475,3.0231,0.3288,0.89261,2.1596,2.2806,0.4096,3.0265,1.3239,2.4809,2.2509,0.30598
2.8161,2.8554,3.024,0.2087,0.80631,2.0806,2.1543,0.15626,3.2403,1.7799,2.6029,1.9621,0.26849
2.7396,2.9894,2.7671,0.18818,0.93216,2.3183,2.5199,0.22098,3.6004,1.3128,2.9791,2.4079,0.27993
2.6298,2.9797,2.1219,0.22714,1.0937,2.8215,2.181,0.17994,3.5693,0.97927,2.8327,2.6533,0.34799
3.0683,2.5428,1.8487,0.21581,1.3424,3.1036,2.3931,0.32128,3.6084,0.39508,2.6351,3.072,0.39677
2.673,2.2385,2.2769,0.39761,1.3045,3.1074,2.4643,0.3874,3.5834,0.92167,2.641,3.1991,0.54254
2.8375,2.5615,2.3356,0.37861,1.0574,2.864,2.5052,0.39814,3.6757,1.0497,2.8282,3.094,0.58387
2.9617,2.9737,2.6971,0.072772,1.1549,3.1598,2.3663,0.067909,4.1368,1.0776,3.0702,3.1008,0.3395
2.8094,3.1089,2.8632,0.099282,1.1546,3.0956,2.1323,0.055531,4.0428,1.2718,2.7532,3.1275,0.54005
2.9302,2.9975,3.2412,0.14504,0.81785,3.1536,2.2555,0.17262,3.9331,1.3067,2.1961,3.3028,0.65763
3.2388,2.9452,3.4416,0.079068,0.94988,3.1755,2.3777,0.16304,3.8397,0.67973,1.8829,2.8059,0.60459
2.6993,3.2169,3.1302,0.15246,0.733,3.3865,2.4638,0.086082,3.7686,0.53,2.249,3.0285,0.65545
2.5281,3.3851,2.7079,0.23331,0.73502,3.3671,2.5024,0.051924,3.7121,0.73573,2.343,3.145,0.64244
2.792,3.283,1.9735,0.31205,1.5721,3.693,2.6121,0.15233,3.5768,0.36155,2.7797,3.0903,0.76271
2.5084,3.3596,1.9129,0.35375,1.4236,3.6321,2.2792,0.42561,3.5617,0.76455,3.1195,2.3113,0.58473
1.7759,3.3815,1.4658,1.2738,1.2661,3.4551,1.9605,0.53976,3.5067,1.3731,2.6253,2.7592,1.1421
1.6096,3.3686,1.9761,1.1064,0.91841,3.2991,1.929,0.39813,3.6615,1.3563,2.5015,3.2426,1.071
2.0566,3.2132,1.9073,1.0045,1.7844,3.5383,2.4364,0.32192,3.7173,0.4133,2.7342,3.8103,1.42
2.803,2.9675,2.6266,0.94916,1.4883,3.4403,2.7014,0.52102,3.7337,0.28532,2.3018,3.7952,1.2492
2.4083,2.7768,1.8942,1.3913,2.1629,3.2603,2.5362,0.7956,3.5903,0.55673,2.6529,3.4787,1.2227
1.5508,3.1429,1.253,2.1332,2.123,3.296,2.2758,0.57989,3.7367,1.7124,2.3936,2.8895,1.5258
2.3347,2.9724,1.6889,1.6054,1.6302,3.2428,2.4857,0.48427,3.4133,1.3748,1.9297,2.5344,1.5222
1.8982,3.0426,0.84566,1.6704,2.298,3.3788,2.5086,0.49264,3.5156,1.2271,2.199,2.2979,1.6999
1.3108,3.2501,1.0837,1.5993,2.5387,3.3312,2.2153,0.60462,3.7059,1.9809,2.6986,1.7532,1.6159
1.5406,3.4113,1.8505,0.84473,2.2623,3.3399,2.2639,0.28649,3.7628,1.7922,2.5843,1.7556,1.5587
1.778,3.4258,1.6076,0.69816,2.1723,3.3432,2.7144,0.25549,3.8475,1.311,2.4446,2.0873,1.7995
1.9992,3.5237,1.3812,0.82533,2.0319,3.0651,2.6895,0.17259,3.8929,1.3103,2.3679,2.1649,1.7901
2.4389,3.3933,2.1289,0.71814,1.5266,2.9634,2.6033,0.33494,3.7998,1.3074,2.5456,2.543,1.1975
3.0173,3.2967,2.527,0.61651,1.4562,2.8381,2.8157,0.30657,3.8488,1.2638,3.0461,3.0801,0.48922
3.0354,3.139,1.6574,0.70782,1.3421,3.0795,2.7759,0.19543,3.9195,1.8508,2.6262,2.3528,1.2273
3.2462,3.1972,2.5784,0.38125,1.3807,3.087,2.7665,0.35582,3.9844,1.633,2.7612,2.3052,0.71106
3.4025,3.1337,2.3373,0.6731,1.2491,3.017,2.5353,0.71156,4.1221,1.7646,2.5938,2.4982,0.56636
3.7625,3.2112,3.0533,0.20703,1.1753,2.8601,2.412,0.26313,4.052,1.1969,2.183,2.5509,0.24576
3.5099,3.3984,2.9906,0.22145,1.7442,2.9782,2.7052,0.069732,4.0398,0.72911,2.2292,3.2451,0.33854
3.2139,3.4485,3.1474,0.38432,1.5977,3.1069,2.7579,0.10364,3.9352,0.81344,2.2528,2.8858,0.30209
3.0196,3.251,3.149,0.25668,1.6931,3.2243,2.6133,0.25526,4.2828,1.0698,2.5747,2.6623,0.30779
3.0162,3.132,2.6944,0.15349,1.7704,3.3404,2.6196,0.32658,4.6072,1.4691,2.8954,2.0758,0.2955
3.1601,3.0103,3.2744,0.10389,1.409,3.1308,2.6617,0.31243,4.5292,1.5983,3.2553,2.1419,0.22605
3.0338,3.009,1.8753,0.31869,1.6947,3.0837,2.2364,0.41093,4.371,1.6452,2.598,1.783,0.72061
3.0879,2.9948,1.9358,0.3671,1.3362,3.1581,2.1299,0.35824,4.2646,2.0378,2.3746,1.3682,0.86111
2.9228,3.0818,2.2377,0.33459,1.2525,3.2628,1.991,0.24512,4.2703,1.8458,2.5746,2.0713,0.94576
2.6422,3.1626,2.4662,0.35403,1.8255,3.2456,2.2874,0.29932,4.2649,1.6042,3.0595,2.3392,1.1635
2.6526,3.0136,3.438,0.41996,1.5257,3.0207,2.7693,0.66096,4.2216,1.9965,3.4286,2.9227,0.4354
2.6854,2.7701,2.9556,0.53713,1.7974,3.0221,2.8513,0.49303,4.0807,1.6751,3.2864,3.1317,0.7162
2.2643,3.117,2.1201,0.97998,2.2503,3.1072,2.6785,0.33562,3.8313,1.5104,3.1311,2.8763,0.8065
